,city,state_id,state_name,state_name_id
11929,Temelec,CA,California,Temelec CA
11930,Wellington,UT,Utah,Wellington UT
11931,West Glendive,MT,Montana,West Glendive MT
11932,Ainsworth,NE,Nebraska,Ainsworth NE
11933,Siesta Acres,TX,Texas,Siesta Acres TX
11934,Wilkinson Heights,SC,South Carolina,Wilkinson Heights SC
11935,Mount Ayr,IA,Iowa,Mount Ayr IA
11936,Pinebluff,NC,North Carolina,Pinebluff NC
11937,South Charleston,OH,Ohio,South Charleston OH
11938,Rose Hill,NC,North Carolina,Rose Hill NC
11939,Chesilhurst,NJ,New Jersey,Chesilhurst NJ
11940,Remsen,IA,Iowa,Remsen IA
11941,Quincy,MI,Michigan,Quincy MI
11942,Kensett,AR,Arkansas,Kensett AR
11943,Columbus,NM,New Mexico,Columbus NM
11944,Concord,AL,Alabama,Concord AL
11945,Delavan,IL,Illinois,Delavan IL
11946,Key Vista,FL,Florida,Key Vista FL
11947,Lakefield,MN,Minnesota,Lakefield MN
11948,Tryon,NC,North Carolina,Tryon NC
11949,Elk Rapids,MI,Michigan,Elk Rapids MI
11950,Saratoga,WY,Wyoming,Saratoga WY
11951,Gordo,AL,Alabama,Gordo AL
11952,Ovid,MI,Michigan,Ovid MI
11953,Bladenboro,NC,North Carolina,Bladenboro NC
11954,El Negro,PR,Puerto Rico,El Negro PR
11955,Sawyerwood,OH,Ohio,Sawyerwood OH
11956,Bokeelia,FL,Florida,Bokeelia FL
11957,Oglala,SD,South Dakota,Oglala SD
11958,Crosbyton,TX,Texas,Crosbyton TX
11959,North Eastham,MA,Massachusetts,North Eastham MA
11960,Richland,PA,Pennsylvania,Richland PA
11961,Mars,PA,Pennsylvania,Mars PA
11962,Fox Chase,PA,Pennsylvania,Fox Chase PA
11963,Corrigan,TX,Texas,Corrigan TX
11964,Thorp,WI,Wisconsin,Thorp WI
11965,Senath,MO,Missouri,Senath MO
11966,Lake Bryan,TX,Texas,Lake Bryan TX
11967,Bethel,NC,North Carolina,Bethel NC
11968,Falmouth Foreside,ME,Maine,Falmouth Foreside ME
11969,Maurice,LA,Louisiana,Maurice LA
11970,Spencerville,NM,New Mexico,Spencerville NM
11971,Drew,MS,Mississippi,Drew MS
11972,Ashley,OH,Ohio,Ashley OH
11973,Mill Hall,PA,Pennsylvania,Mill Hall PA
11974,Georgiana,AL,Alabama,Georgiana AL
11975,La Huerta,NM,New Mexico,La Huerta NM
11976,Port Byron,IL,Illinois,Port Byron IL
11977,Ladera,CA,California,Ladera CA
11978,Fish Lake,IN,Indiana,Fish Lake IN
11979,Ballplay,AL,Alabama,Ballplay AL
11980,Aberdeen,OH,Ohio,Aberdeen OH
11981,Montour Falls,NY,New York,Montour Falls NY
11982,Peach Lake,NY,New York,Peach Lake NY
11983,Grand Ronde,OR,Oregon,Grand Ronde OR
11984,Belleair Beach,FL,Florida,Belleair Beach FL
11985,Soap Lake,WA,Washington,Soap Lake WA
11986,Waverly,MN,Minnesota,Waverly MN
11987,Neoga,IL,Illinois,Neoga IL
11988,Leavittsburg,OH,Ohio,Leavittsburg OH
11989,Towamensing Trails,PA,Pennsylvania,Towamensing Trails PA
11990,Espy,PA,Pennsylvania,Espy PA
11991,Stevenson,WA,Washington,Stevenson WA
11992,Trevorton,PA,Pennsylvania,Trevorton PA
11993,Corydon,IA,Iowa,Corydon IA
11994,Monterey Park,NM,New Mexico,Monterey Park NM
11995,Atlanta,IL,Illinois,Atlanta IL
11996,South Browning,MT,Montana,South Browning MT
11997,Naranjito,PR,Puerto Rico,Naranjito PR
11998,Bowman,ND,North Dakota,Bowman ND
11999,Saxapahaw,NC,North Carolina,Saxapahaw NC
12000,Eureka Mill,SC,South Carolina,Eureka Mill SC
12001,Adrian,MO,Missouri,Adrian MO
12002,Brooklyn,IN,Indiana,Brooklyn IN
12003,Emerson,GA,Georgia,Emerson GA
12004,Galesville,WI,Wisconsin,Galesville WI
12005,Coalville,UT,Utah,Coalville UT
12006,Spring Valley,AZ,Arizona,Spring Valley AZ
12007,Rocky Point,WA,Washington,Rocky Point WA
12008,Traer,IA,Iowa,Traer IA
12009,Monette,AR,Arkansas,Monette AR
12010,Edmonton,KY,Kentucky,Edmonton KY
12011,Astor,FL,Florida,Astor FL
12012,Bernice,LA,Louisiana,Bernice LA
12013,Orwell,OH,Ohio,Orwell OH
12014,Lakeside,TX,Texas,Lakeside TX
12015,Shoreacres,TX,Texas,Shoreacres TX
12016,De Kalb,TX,Texas,De Kalb TX
12017,Calumet,PA,Pennsylvania,Calumet PA
12018,Linn,MO,Missouri,Linn MO
12019,New Hope,OR,Oregon,New Hope OR
12020,Emigration Canyon,UT,Utah,Emigration Canyon UT
12021,Eagle River,WI,Wisconsin,Eagle River WI
12022,Mayville,NY,New York,Mayville NY
12023,Midway,FL,Florida,Midway FL
12024,Del Rio,CA,California,Del Rio CA
12025,Crooked Lake Park,FL,Florida,Crooked Lake Park FL
12026,Aberdeen,IN,Indiana,Aberdeen IN
12027,Cressona,PA,Pennsylvania,Cressona PA
12028,Mechanicsburg,OH,Ohio,Mechanicsburg OH
12029,Woodland Hills,UT,Utah,Woodland Hills UT
12030,Darien,WI,Wisconsin,Darien WI
12031,Warner,OK,Oklahoma,Warner OK
12032,Avon,MN,Minnesota,Avon MN
12033,Natalia,TX,Texas,Natalia TX
12034,Nashua,IA,Iowa,Nashua IA
12035,Shelbina,MO,Missouri,Shelbina MO
12036,Palomas,PR,Puerto Rico,Palomas PR
12037,Woodland Park,NE,Nebraska,Woodland Park NE
12038,Jerome,IL,Illinois,Jerome IL
12039,Union City,OH,Ohio,Union City OH
12040,Lockport Heights,LA,Louisiana,Lockport Heights LA
12041,Homer City,PA,Pennsylvania,Homer City PA
12042,Rosedale,MS,Mississippi,Rosedale MS
12043,McCord,OK,Oklahoma,McCord OK
12044,West Milton,PA,Pennsylvania,West Milton PA
12045,Eleanor,WV,West Virginia,Eleanor WV
12046,Earlville,IL,Illinois,Earlville IL
12047,Kalida,OH,Ohio,Kalida OH
12048,Harbor Beach,MI,Michigan,Harbor Beach MI
12049,Tecumseh,NE,Nebraska,Tecumseh NE
12050,Murfreesboro,AR,Arkansas,Murfreesboro AR
12051,Sparkill,NY,New York,Sparkill NY
12052,Paradis,LA,Louisiana,Paradis LA
12053,Albion,NE,Nebraska,Albion NE
12054,Osgood,IN,Indiana,Osgood IN
12055,Coarsegold,CA,California,Coarsegold CA
12056,Clark Mills,NY,New York,Clark Mills NY
12057,Rollingwood,TX,Texas,Rollingwood TX
12058,Kenly,NC,North Carolina,Kenly NC
12059,Prestbury,IL,Illinois,Prestbury IL
12060,Tuolumne City,CA,California,Tuolumne City CA
12061,Bourbon,MO,Missouri,Bourbon MO
12062,Des Arc,AR,Arkansas,Des Arc AR
12063,Sardis,MS,Mississippi,Sardis MS
12064,Hamilton,IN,Indiana,Hamilton IN
12065,Langhorne,PA,Pennsylvania,Langhorne PA
12066,Sturgeon,PA,Pennsylvania,Sturgeon PA
12067,Graysville,TN,Tennessee,Graysville TN
12068,Belhaven,NC,North Carolina,Belhaven NC
12069,Eldorado,TX,Texas,Eldorado TX
12070,Oakland,PA,Pennsylvania,Oakland PA
12071,Foscoe,NC,North Carolina,Foscoe NC
12072,Brookside Village,TX,Texas,Brookside Village TX
12073,Stratford,WI,Wisconsin,Stratford WI
12074,Hallsville,MO,Missouri,Hallsville MO
12075,Morenci,AZ,Arizona,Morenci AZ
12076,East Canton,OH,Ohio,East Canton OH
12077,Runaway Bay,TX,Texas,Runaway Bay TX
12078,Banner Hill,TN,Tennessee,Banner Hill TN
12079,Leilani Estates,HI,Hawaii,Leilani Estates HI
12080,Wayne,WV,West Virginia,Wayne WV
12081,River Hills,WI,Wisconsin,River Hills WI
12082,Lookout Mountain,GA,Georgia,Lookout Mountain GA
12083,Francis,UT,Utah,Francis UT
12084,Hartley,IA,Iowa,Hartley IA
12085,Central Garage,VA,Virginia,Central Garage VA
12086,Alvord,TX,Texas,Alvord TX
12087,Owingsville,KY,Kentucky,Owingsville KY
12088,Thorntown,IN,Indiana,Thorntown IN
12089,Adwolf,VA,Virginia,Adwolf VA
12090,Shasta,CA,California,Shasta CA
12091,Pirtleville,AZ,Arizona,Pirtleville AZ
12092,Whitehall,WI,Wisconsin,Whitehall WI
12093,Warren Park,IN,Indiana,Warren Park IN
12094,New Paris,OH,Ohio,New Paris OH
12095,Mount Carroll,IL,Illinois,Mount Carroll IL
12096,Leona Valley,CA,California,Leona Valley CA
12097,Wacousta,MI,Michigan,Wacousta MI
12098,Estancia,NM,New Mexico,Estancia NM
12099,Southern View,IL,Illinois,Southern View IL
12100,Smith Center,KS,Kansas,Smith Center KS
12101,Summit,MS,Mississippi,Summit MS
12102,Pewee Valley,KY,Kentucky,Pewee Valley KY
12103,Blossom,TX,Texas,Blossom TX
12104,East Dubuque,IL,Illinois,East Dubuque IL
12105,Tonka Bay,MN,Minnesota,Tonka Bay MN
12106,Del Norte,CO,Colorado,Del Norte CO
12107,Descanso,CA,California,Descanso CA
12108,Genola,UT,Utah,Genola UT
12109,West Lawn,PA,Pennsylvania,West Lawn PA
12110,Inverness,CO,Colorado,Inverness CO
12111,Fairlea,WV,West Virginia,Fairlea WV
12112,Sausal,NM,New Mexico,Sausal NM
12113,Manson,IA,Iowa,Manson IA
12114,Elizabeth,CO,Colorado,Elizabeth CO
12115,Chester Center,CT,Connecticut,Chester Center CT
12116,Milford,IN,Indiana,Milford IN
12117,Random Lake,WI,Wisconsin,Random Lake WI
12118,Grayville,IL,Illinois,Grayville IL
12119,Chester,GA,Georgia,Chester GA
12120,Toast,NC,North Carolina,Toast NC
12121,Union City,MI,Michigan,Union City MI
12122,Dunsmuir,CA,California,Dunsmuir CA
12123,Ada,MN,Minnesota,Ada MN
12124,Crescent,OK,Oklahoma,Crescent OK
12125,LeChee,AZ,Arizona,LeChee AZ
12126,Baidland,PA,Pennsylvania,Baidland PA
12127,Norwood,NY,New York,Norwood NY
12128,Wardsville,MO,Missouri,Wardsville MO
12129,Comanche,OK,Oklahoma,Comanche OK
12130,Franklin Furnace,OH,Ohio,Franklin Furnace OH
12131,Sharon,WI,Wisconsin,Sharon WI
12132,Olive Hill,KY,Kentucky,Olive Hill KY
12133,Belle Plaine,KS,Kansas,Belle Plaine KS
12134,Ames Lake,WA,Washington,Ames Lake WA
12135,Manton,MI,Michigan,Manton MI
12136,New Plymouth,ID,Idaho,New Plymouth ID
12137,Ransomville,NY,New York,Ransomville NY
12138,Oak Grove,LA,Louisiana,Oak Grove LA
12139,Vonore,TN,Tennessee,Vonore TN
12140,Woodmont,CT,Connecticut,Woodmont CT
12141,Carrier Mills,IL,Illinois,Carrier Mills IL
12142,Reform,AL,Alabama,Reform AL
12143,Moroni,UT,Utah,Moroni UT
12144,Warren,MN,Minnesota,Warren MN
12145,McMillin,WA,Washington,McMillin WA
12146,Westville,OK,Oklahoma,Westville OK
12147,East Spencer,NC,North Carolina,East Spencer NC
12148,Schoolcraft,MI,Michigan,Schoolcraft MI
12149,Sarcoxie,MO,Missouri,Sarcoxie MO
12150,Bay Park,NY,New York,Bay Park NY
12151,New Middletown,OH,Ohio,New Middletown OH
12152,Duque,PR,Puerto Rico,Duque PR
12153,Worthington Hills,KY,Kentucky,Worthington Hills KY
12154,Wyoming,DE,Delaware,Wyoming DE
12155,Montrose,MI,Michigan,Montrose MI
12156,Cedar Glen Lakes,NJ,New Jersey,Cedar Glen Lakes NJ
12157,Stanfield,NC,North Carolina,Stanfield NC
12158,Bressler,PA,Pennsylvania,Bressler PA
12159,Shawsville,VA,Virginia,Shawsville VA
12160,Wagner,SD,South Dakota,Wagner SD
12161,Linden,CA,California,Linden CA
12162,Lewiston,MN,Minnesota,Lewiston MN
12163,Judson,SC,South Carolina,Judson SC
12164,Dover,TN,Tennessee,Dover TN
12165,Rehoboth Beach,DE,Delaware,Rehoboth Beach DE
12166,Paxtang,PA,Pennsylvania,Paxtang PA
12167,Crothersville,IN,Indiana,Crothersville IN
12168,Miranda,PR,Puerto Rico,Miranda PR
12169,East Berlin,PA,Pennsylvania,East Berlin PA
12170,Hines,OR,Oregon,Hines OR
12171,Three Oaks,MI,Michigan,Three Oaks MI
12172,Rossville,IN,Indiana,Rossville IN
12173,North Pekin,IL,Illinois,North Pekin IL
12174,Nescopeck,PA,Pennsylvania,Nescopeck PA
12175,New Fairview,TX,Texas,New Fairview TX
12176,Niagara,WI,Wisconsin,Niagara WI
12177,Chatmoss,VA,Virginia,Chatmoss VA
12178,Tipton,PA,Pennsylvania,Tipton PA
12179,Seaside Park,NJ,New Jersey,Seaside Park NJ
12180,East Valley,NV,Nevada,East Valley NV
12181,Newfield,NJ,New Jersey,Newfield NJ
12182,Hillsdale,MO,Missouri,Hillsdale MO
12183,Fort Belknap Agency,MT,Montana,Fort Belknap Agency MT
12184,Roseto,PA,Pennsylvania,Roseto PA
12185,Rosepine,LA,Louisiana,Rosepine LA
12186,Dobson,NC,North Carolina,Dobson NC
12187,Fairforest,SC,South Carolina,Fairforest SC
12188,Collings Lakes,NJ,New Jersey,Collings Lakes NJ
12189,Chapel Hill,TN,Tennessee,Chapel Hill TN
12190,Logansport,LA,Louisiana,Logansport LA
12191,Pleasant Grove,OH,Ohio,Pleasant Grove OH
12192,Rheems,PA,Pennsylvania,Rheems PA
12193,Neuse Forest,NC,North Carolina,Neuse Forest NC
12194,Kodiak Station,AK,Alaska,Kodiak Station AK
12195,Ramos,PR,Puerto Rico,Ramos PR
12196,Fort Covington Hamlet,NY,New York,Fort Covington Hamlet NY
12197,Harvey,MI,Michigan,Harvey MI
12198,Sumas,WA,Washington,Sumas WA
12199,Gallitzin,PA,Pennsylvania,Gallitzin PA
12200,Englewood,TN,Tennessee,Englewood TN
12201,Hasson Heights,PA,Pennsylvania,Hasson Heights PA
12202,Owenton,KY,Kentucky,Owenton KY
12203,Patrick AFB,FL,Florida,Patrick AFB FL
12204,Appalachia,VA,Virginia,Appalachia VA
12205,Walnut Cove,NC,North Carolina,Walnut Cove NC
12206,Coldwater,MS,Mississippi,Coldwater MS
12207,Nederland,CO,Colorado,Nederland CO
12208,Brookston,IN,Indiana,Brookston IN
12209,Mercersburg,PA,Pennsylvania,Mercersburg PA
12210,Passapatanzy,VA,Virginia,Passapatanzy VA
12211,McConnell AFB,KS,Kansas,McConnell AFB KS
12212,Mason,TN,Tennessee,Mason TN
12213,Baxter,TN,Tennessee,Baxter TN
12214,Sebree,KY,Kentucky,Sebree KY
12215,Smethport,PA,Pennsylvania,Smethport PA
12216,Chepachet,RI,Rhode Island,Chepachet RI
12217,Crownsville,MD,Maryland,Crownsville MD
12218,Fair Grove,MO,Missouri,Fair Grove MO
12219,Zilwaukee,MI,Michigan,Zilwaukee MI
12220,Tariffville,CT,Connecticut,Tariffville CT
12221,Hancock,MD,Maryland,Hancock MD
12222,Contoocook,NH,New Hampshire,Contoocook NH
12223,Grandview Plaza,KS,Kansas,Grandview Plaza KS
12224,White Pigeon,MI,Michigan,White Pigeon MI
12225,Stony Point,NC,North Carolina,Stony Point NC
12226,Mescal,AZ,Arizona,Mescal AZ
12227,Bangs,TX,Texas,Bangs TX
12228,Crugers,NY,New York,Crugers NY
12229,Lusk,WY,Wyoming,Lusk WY
12230,Edgewood,TX,Texas,Edgewood TX
12231,Augusta,WI,Wisconsin,Augusta WI
12232,Port Dickinson,NY,New York,Port Dickinson NY
12233,Rome,IL,Illinois,Rome IL
12234,Stratford,OK,Oklahoma,Stratford OK
12235,Oronoco,MN,Minnesota,Oronoco MN
12236,Big Pine,CA,California,Big Pine CA
12237,Kremmling,CO,Colorado,Kremmling CO
12238,Quinlan,TX,Texas,Quinlan TX
12239,McConnellstown,PA,Pennsylvania,McConnellstown PA
12240,Lake Caroline,VA,Virginia,Lake Caroline VA
12241,Watertown,TN,Tennessee,Watertown TN
12242,Kerens,TX,Texas,Kerens TX
12243,Salisbury,MO,Missouri,Salisbury MO
12244,Apollo,PA,Pennsylvania,Apollo PA
12245,Meade,KS,Kansas,Meade KS
12246,Fort Loramie,OH,Ohio,Fort Loramie OH
12247,Fairmount Heights,MD,Maryland,Fairmount Heights MD
12248,Lac du Flambeau,WI,Wisconsin,Lac du Flambeau WI
12249,Salem,WV,West Virginia,Salem WV
12250,Limestone,IL,Illinois,Limestone IL
12251,Hawthorne,FL,Florida,Hawthorne FL
12252,Oak Hill,OH,Ohio,Oak Hill OH
12253,Gordon,NE,Nebraska,Gordon NE
12254,East Brooklyn,CT,Connecticut,East Brooklyn CT
12255,Avoca,IA,Iowa,Avoca IA
12256,Seven Points,TX,Texas,Seven Points TX
12257,Bennington,NE,Nebraska,Bennington NE
12258,Home Garden,CA,California,Home Garden CA
12259,Plum Creek,VA,Virginia,Plum Creek VA
12260,Powhatan Point,OH,Ohio,Powhatan Point OH
12261,Shreve,OH,Ohio,Shreve OH
12262,Coal Run Village,KY,Kentucky,Coal Run Village KY
12263,Anna,OH,Ohio,Anna OH
12264,Rainelle,WV,West Virginia,Rainelle WV
12265,Bainbridge,PA,Pennsylvania,Bainbridge PA
12266,Dewart,PA,Pennsylvania,Dewart PA
12267,Nellieburg,MS,Mississippi,Nellieburg MS
12268,Boyd,TX,Texas,Boyd TX
12269,Stacy,MN,Minnesota,Stacy MN
12270,Pepeekeo,HI,Hawaii,Pepeekeo HI
12271,Laguna Park,TX,Texas,Laguna Park TX
12272,Waterville,NY,New York,Waterville NY
12273,Mediapolis,IA,Iowa,Mediapolis IA
12274,Cross Roads,TX,Texas,Cross Roads TX
12275,Rock Hill,NY,New York,Rock Hill NY
12276,Meridian,TX,Texas,Meridian TX
12277,Dallesport,WA,Washington,Dallesport WA
12278,Bells,TX,Texas,Bells TX
12279,Sebastian,TX,Texas,Sebastian TX
12280,Claycomo,MO,Missouri,Claycomo MO
12281,Redfield,AR,Arkansas,Redfield AR
12282,Roseland,FL,Florida,Roseland FL
12283,Miamitown,OH,Ohio,Miamitown OH
12284,Twin Lake,MI,Michigan,Twin Lake MI
12285,Chisholm,ME,Maine,Chisholm ME
12286,Winchester,MO,Missouri,Winchester MO
12287,Willow Creek,CA,California,Willow Creek CA
12288,Nutter Fort,WV,West Virginia,Nutter Fort WV
12289,Atlantic Beach,NC,North Carolina,Atlantic Beach NC
12290,Hilldale,PA,Pennsylvania,Hilldale PA
12291,Aurora,TX,Texas,Aurora TX
12292,Chualar,CA,California,Chualar CA
12293,Snow Hill,NC,North Carolina,Snow Hill NC
12294,West Salem,OH,Ohio,West Salem OH
12295,Kings Mills,OH,Ohio,Kings Mills OH
12296,Bass Lake,IN,Indiana,Bass Lake IN
12297,Harbor Hills,OH,Ohio,Harbor Hills OH
12298,Russell,PA,Pennsylvania,Russell PA
12299,Pilot Rock,OR,Oregon,Pilot Rock OR
12300,Northlakes,NC,North Carolina,Northlakes NC
12301,University of Pittsburgh Johnstown,PA,Pennsylvania,University of Pittsburgh Johnstown PA
12302,Granger,IA,Iowa,Granger IA
12303,Rock Creek,AL,Alabama,Rock Creek AL
12304,Marathon City,WI,Wisconsin,Marathon City WI
12305,Huntsville,MO,Missouri,Huntsville MO
12306,Collinsville,MS,Mississippi,Collinsville MS
12307,Granville South,OH,Ohio,Granville South OH
12308,Bannockburn,IL,Illinois,Bannockburn IL
12309,Granger,TX,Texas,Granger TX
12310,Worthington,KY,Kentucky,Worthington KY
12311,Highland Park,PA,Pennsylvania,Highland Park PA
12312,Mora,PR,Puerto Rico,Mora PR
12313,Herscher,IL,Illinois,Herscher IL
12314,Monrovia,IN,Indiana,Monrovia IN
12315,Lincolnton,GA,Georgia,Lincolnton GA
12316,Lucasville,OH,Ohio,Lucasville OH
12317,Buxton,NC,North Carolina,Buxton NC
12318,New Paris,IN,Indiana,New Paris IN
12319,Clinton,LA,Louisiana,Clinton LA
12320,Stanton,NE,Nebraska,Stanton NE
12321,De Soto,IL,Illinois,De Soto IL
12322,Shoshone,ID,Idaho,Shoshone ID
12323,Neligh,NE,Nebraska,Neligh NE
12324,Oakland,IA,Iowa,Oakland IA
12325,Charenton,LA,Louisiana,Charenton LA
12326,Terra Alta,WV,West Virginia,Terra Alta WV
12327,Waterman,IL,Illinois,Waterman IL
12328,Depoe Bay,OR,Oregon,Depoe Bay OR
12329,LaBarque Creek,MO,Missouri,LaBarque Creek MO
12330,Erie,IL,Illinois,Erie IL
12331,Winfield,MO,Missouri,Winfield MO
12332,Columbine Valley,CO,Colorado,Columbine Valley CO
12333,Gold Key Lake,PA,Pennsylvania,Gold Key Lake PA
12334,Orfordville,WI,Wisconsin,Orfordville WI
12335,Ackley,IA,Iowa,Ackley IA
12336,Russell,GA,Georgia,Russell GA
12337,East Hazel Crest,IL,Illinois,East Hazel Crest IL
12338,Lukachukai,AZ,Arizona,Lukachukai AZ
12339,St. Regis Park,KY,Kentucky,St. Regis Park KY
12340,Toa Baja,PR,Puerto Rico,Toa Baja PR
12341,Rand,WV,West Virginia,Rand WV
12342,Kittitas,WA,Washington,Kittitas WA
12343,Brooklyn Heights,OH,Ohio,Brooklyn Heights OH
12344,Lake Hamilton,FL,Florida,Lake Hamilton FL
12345,Parks,AZ,Arizona,Parks AZ
12346,Long Beach,WA,Washington,Long Beach WA
12347,Rafael CapÃ³,PR,Puerto Rico,Rafael CapÃ³ PR
12348,Mount Vernon,AL,Alabama,Mount Vernon AL
12349,Marion,MS,Mississippi,Marion MS
12350,Ferndale,PA,Pennsylvania,Ferndale PA
12351,Ferron,UT,Utah,Ferron UT
12352,Centerfield,UT,Utah,Centerfield UT
12353,Booker,TX,Texas,Booker TX
12354,Elizabethville,PA,Pennsylvania,Elizabethville PA
12355,Urbana,IA,Iowa,Urbana IA
12356,Guthrie Center,IA,Iowa,Guthrie Center IA
12357,Rapid City,MI,Michigan,Rapid City MI
12358,Copper Canyon,TX,Texas,Copper Canyon TX
12359,Seadrift,TX,Texas,Seadrift TX
12360,Sylvan Springs,AL,Alabama,Sylvan Springs AL
12361,Cacao,PR,Puerto Rico,Cacao PR
12362,Dale,IN,Indiana,Dale IN
12363,Edmonston,MD,Maryland,Edmonston MD
12364,Greenup,IL,Illinois,Greenup IL
12365,Avis,PA,Pennsylvania,Avis PA
12366,Blue Ridge,AL,Alabama,Blue Ridge AL
12367,Murphys Estates,SC,South Carolina,Murphys Estates SC
12368,Audubon Park,KY,Kentucky,Audubon Park KY
12369,Baldwin,FL,Florida,Baldwin FL
12370,Duncannon,PA,Pennsylvania,Duncannon PA
12371,Wendover,UT,Utah,Wendover UT
12372,Cherokee,OK,Oklahoma,Cherokee OK
12373,Colma,CA,California,Colma CA
12374,McCrory,AR,Arkansas,McCrory AR
12375,Port Barrington,IL,Illinois,Port Barrington IL
12376,Au Sable,MI,Michigan,Au Sable MI
12377,Fulton,TX,Texas,Fulton TX
12378,Sun Valley,ID,Idaho,Sun Valley ID
12379,Shepherd,MI,Michigan,Shepherd MI
12380,Baird,TX,Texas,Baird TX
12381,Legend Lake,WI,Wisconsin,Legend Lake WI
12382,Pine Knot,KY,Kentucky,Pine Knot KY
12383,Bonner-West Riverside,MT,Montana,Bonner-West Riverside MT
12384,Manito,IL,Illinois,Manito IL
12385,Warsaw,VA,Virginia,Warsaw VA
12386,Ethete,WY,Wyoming,Ethete WY
12387,Lacoochee,FL,Florida,Lacoochee FL
12388,Oakwood,IL,Illinois,Oakwood IL
12389,Windsor,PA,Pennsylvania,Windsor PA
12390,Williamsville,IL,Illinois,Williamsville IL
12391,Johnsonville,SC,South Carolina,Johnsonville SC
12392,North Granby,CT,Connecticut,North Granby CT
12393,Oak Leaf,TX,Texas,Oak Leaf TX
12394,La Alianza,PR,Puerto Rico,La Alianza PR
12395,Quinebaug,CT,Connecticut,Quinebaug CT
12396,Babbitt,MN,Minnesota,Babbitt MN
12397,Lynchburg,OH,Ohio,Lynchburg OH
12398,Glen Alpine,NC,North Carolina,Glen Alpine NC
12399,Blossburg,PA,Pennsylvania,Blossburg PA
12400,Lone Star,TX,Texas,Lone Star TX
12401,Justice,OK,Oklahoma,Justice OK
12402,Cannelton,IN,Indiana,Cannelton IN
12403,Warsaw,IL,Illinois,Warsaw IL
12404,Wolfe City,TX,Texas,Wolfe City TX
12405,Paisley,FL,Florida,Paisley FL
12406,Bunkerville,NV,Nevada,Bunkerville NV
12407,Airport,CA,California,Airport CA
12408,Belle,MO,Missouri,Belle MO
12409,Brilliant,OH,Ohio,Brilliant OH
12410,Porterdale,GA,Georgia,Porterdale GA
12411,Bismarck,MO,Missouri,Bismarck MO
12412,Pine Valley,CA,California,Pine Valley CA
12413,Parkston,SD,South Dakota,Parkston SD
12414,Montrose,PA,Pennsylvania,Montrose PA
12415,Wheeler,TX,Texas,Wheeler TX
12416,Home,WA,Washington,Home WA
12417,Webb,AL,Alabama,Webb AL
12418,Elizabeth,PA,Pennsylvania,Elizabeth PA
12419,Bertram,TX,Texas,Bertram TX
12420,North Redington Beach,FL,Florida,North Redington Beach FL
12421,Birch Run,MI,Michigan,Birch Run MI
12422,Sandia Knolls,NM,New Mexico,Sandia Knolls NM
12423,San Antonio,FL,Florida,San Antonio FL
12424,Groton,SD,South Dakota,Groton SD
12425,Bartolo,PR,Puerto Rico,Bartolo PR
12426,Pittsville,MD,Maryland,Pittsville MD
12427,Cordova,NC,North Carolina,Cordova NC
12428,Green Valley,CA,California,Green Valley CA
12429,Hebron,NE,Nebraska,Hebron NE
12430,Talahi Island,GA,Georgia,Talahi Island GA
12431,Freedom,PA,Pennsylvania,Freedom PA
12432,Monticello,MS,Mississippi,Monticello MS
12433,Bridgeport,NE,Nebraska,Bridgeport NE
12434,Lebec,CA,California,Lebec CA
12435,Monona,IA,Iowa,Monona IA
12436,Interlachen,FL,Florida,Interlachen FL
12437,Redington Beach,FL,Florida,Redington Beach FL
12438,Bon Aqua Junction,TN,Tennessee,Bon Aqua Junction TN
12439,Richmond,MN,Minnesota,Richmond MN
12440,Victory Gardens,NJ,New Jersey,Victory Gardens NJ
12441,Navesink,NJ,New Jersey,Navesink NJ
12442,Weldon,NC,North Carolina,Weldon NC
12443,South Palm Beach,FL,Florida,South Palm Beach FL
12444,Porcupine,SD,South Dakota,Porcupine SD
12445,Paonia,CO,Colorado,Paonia CO
12446,Mayo,SC,South Carolina,Mayo SC
12447,Indian Shores,FL,Florida,Indian Shores FL
12448,Benson,UT,Utah,Benson UT
12449,Colwich,KS,Kansas,Colwich KS
12450,Winchester,IL,Illinois,Winchester IL
12451,Rockvale,TN,Tennessee,Rockvale TN
12452,Omao,HI,Hawaii,Omao HI
12453,Radium Springs,NM,New Mexico,Radium Springs NM
12454,Plandome,NY,New York,Plandome NY
12455,Monument Hills,CA,California,Monument Hills CA
12456,Catawissa,PA,Pennsylvania,Catawissa PA
